gene_id,normal_mean,primary_mean,primary_minus_normal
CBLC,21.556309444444445,19.536049722222224,-2.020259722222221
GAGE8,0.0,0.0,0.0
ZSWIM1,3.3931744444444445,4.351517777777777,0.9583433333333322
DIABLO,18.151177777777775,18.82481111111111,0.6736333333333349
TNFSF11,0.6898616666666667,1.6139881666666667,0.9241265
FCN3,0.2290956388888889,0.6650973888888889,0.43600175
UTP6,10.630541666666666,14.32268222222222,3.6921405555555538
HMHB1,0.014864,0.06939405555555556,0.054530055555555554
MAN1C1,3.486769444444444,3.3877677777777775,-0.09900166666666665
CHRNB4,0.2589618888888889,0.22423517777777777,-0.034726711111111114
CRISP2,0.0,0.003846794444444445,0.003846794444444445
MTIF3,28.14902777777778,49.986799999999995,21.837772222222217
REPIN1,66.74800555555555,74.7644611111111,8.016455555555552
PITX1,8.512226111111111,10.061682222222222,1.5494561111111107
SLC46A2,0.13479801111111112,0.09187135,-0.04292666111111111
MIR615,0.0,0.0,0.0
OR5A2,0.0,0.0,0.0
CLIP2,20.771383333333333,15.613775555555556,-5.157607777777777
SLC17A6,0.0,0.0,0.0
GP9,0.15186235555555555,0.16617489444444444,0.014312538888888893
FMO3,0.31960072222222224,0.5695896666666667,0.24998894444444442
GTF3C2,13.801133333333333,14.175200555555556,0.374067222222223
KLK3,1.485443388888889,0.6640007666666666,-0.8214426222222223
ELAC2,11.282947222222223,11.582934999999999,0.2999877777777762
PIK3IP1,16.616376111111112,16.055021666666665,-0.5613544444444472
FARSB,18.31861111111111,28.845642777777773,10.527031666666662
SPANXA2,0.0,0.0,0.0
UPK2,0.005897711111111111,0.0854682777777778,0.07957056666666669
ZNF831,0.2817328777777778,0.1297249111111111,-0.1520079666666667
GK3P,0.019647033333333334,0.03146402777777778,0.011816994444444444
MIR4498,0.0,0.0,0.0
HIRIP3,5.717207222222222,5.422462777777778,-0.2947444444444445
CDCA2,0.8416053888888888,1.6672939999999998,0.825688611111111
MIR548AL,0.0,0.0,0.0
EVI5,2.153027222222222,2.181406111111111,0.02837888888888873
MPP7,7.57075,6.292316666666667,-1.278433333333333
RPS15AP10,0.20881054444444447,0.21353310555555557,0.0047225611111111065
STOML2,44.05540555555555,58.62475,14.569344444444447
TTL,3.4462277777777777,4.469927222222222,1.0236994444444445
ZNF324B,1.1723860000000002,1.2205083333333333,0.048122333333333156
C7orf13,1.6153067222222224,2.999649777777778,1.3843430555555556
NKX6-3,0.2313211666666667,0.5859665277777777,0.354645361111111
KRTAP1-5,0.005281516666666666,0.0062263611111111105,0.0009448444444444442
IFFO1,3.7997211111111113,3.3897766111111114,-0.40994449999999993
CRYBB2,0.21885393277777776,0.1489566427222222,-0.06989729005555556
MED21,10.819246666666665,13.749213888888887,2.9299672222222224
MAP4K2,3.4398405555555556,3.3231583333333337,-0.11668222222222191
PAX6,0.31430877777777777,0.2073102222222222,-0.10699855555555557
PTCH1,7.821476111111112,5.983667222222222,-1.8378088888888904
VWA1,9.168211666666666,16.346885,7.178673333333334
AP3D1,22.341333333333335,26.206977777777777,3.8656444444444418
CREB3L4,7.510046111111112,8.464023888888889,0.9539777777777765
EEF1A1,3047.551111111111,3472.538888888889,424.98777777777786
FRG2C,0.0033711333333333333,0.0,-0.0033711333333333333
ZKSCAN1,10.545950555555557,12.332949999999999,1.786999444444442
MIA-RAB4B,0.2018496116666667,0.10449346,-0.09735615166666671
C2orf69,5.53604,5.344732777777778,-0.19130722222222207
FAM217B,2.5733066666666664,4.166571666666666,1.5932649999999997
FZD2,0.8243949444444445,1.0598830555555554,0.2354881111111109
FAHD2A,8.536319444444445,8.142375555555557,-0.393943888888888
RAD18,1.9290222222222222,3.042278111111111,1.1132558888888888
CCR4,0.9050720555555556,0.854498611111111,-0.05057344444444456
CXorf31,0.011526000000000002,0.06324138333333333,0.05171538333333333
BCAP29,7.621010555555554,7.322623888888889,-0.2983866666666648
S100A7A,0.0,0.0004812788888888889,0.0004812788888888889
SNRPN,32.243900000000004,27.779596666666666,-4.464303333333337
LOC400084,0.0613089,0.06714002777777778,0.005831127777777778
ZCCHC3,8.585834444444444,10.090849444444444,1.5050150000000002
ENDOU,0.035611472222222225,0.03853618888888889,0.002924716666666667
GCLM,3.795507777777778,4.982834444444445,1.1873266666666673
SCARNA9L,0.6193128888888889,1.5288038333333334,0.9094909444444444
UTP14A,4.884213888888889,10.371743333333335,5.487529444444446
NOL11,11.99076,15.978438888888888,3.9876788888888886
C1orf226,6.391091111111111,4.2550550000000005,-2.1360361111111104
REXO1L1,0.0004815366666666667,0.0007060505555555556,0.0002245138888888889
EPHA8,0.005222597777777778,0.010317908888888888,0.005095311111111111
IFI27,454.17794444444445,333.6889611111111,-120.48898333333335
MIR144,0.0,0.0,0.0
MSI1,0.7610480555555555,1.7843767944444444,1.023328738888889
ROCK1P1,0.6564557777777777,0.6544523333333334,-0.0020034444444443356
SHANK2-AS1,0.0036224788888888893,0.00283965,-0.0007828288888888893
LOC100134868,0.8780730000000001,1.6562231111111112,0.7781501111111111
CCDC61,6.652085555555555,5.902235,-0.7498505555555548
MAGEF1,16.087316666666666,18.744977777777777,2.6576611111111106
STX19,7.279884444444445,5.0589229444444435,-2.2209615000000014
ARMC3,0.0,0.0015241222222222221,0.0015241222222222221
GRAMD1C,3.3598318888888894,1.9515659444444442,-1.4082659444444452
MIR1976,0.0,0.0,0.0
ADAMTS17,0.43015455555555554,0.2760842722222222,-0.15407028333333334
INTS6,4.659613888888889,6.43941388888889,1.7798000000000007
MIR5586,0.0,0.0,0.0
CBL,2.7217916666666664,3.316815,0.5950233333333337
NOTCH4,1.0787322777777777,2.4478282222222223,1.3690959444444446
TMEM120B,0.9417842222222222,1.2097125,0.2679282777777777
LOC728855,8.395533333333333,9.893323333333333,1.4977900000000002
TRIM24,5.855027222222223,9.17455,3.3195227777777774
FGB,1.3781593333333335,1.2917755,-0.08638383333333355
OR10S1,0.008555827777777778,0.0,-0.008555827777777778
TSTA3,31.653450000000003,58.58812777777777,26.934677777777768
CCL20,43.62140111111111,111.97115500000001,68.3497538888889
DAPK2,8.007966111111111,5.956786666666667,-2.051179444444444
AIF1L,1.9183010555555553,2.2554214999999997,0.33712044444444444
