gene_id,value
K15987,1.0
K16011,0.0
K16012,0.0
K16013,0.0
K16019,1.0
K16038,0.2
K16043,1.0
K16044,0.0
K16047,1.0
K16048,-0.2
K16052,0.19999999999999996
K16066,0.4
K16074,1.0
K16079,1.0
K16081,0.2
K16087,0.8
K16089,1.0
K16090,0.8
K16092,-0.2
K16135,0.8
K16137,1.0
K16138,0.0
K16146,0.2
K16147,0.0
K16149,-1.0
K16150,0.0
K16164,0.8
K16165,1.0
K16167,1.0
K16168,0.0
K16169,-1.0
K16171,1.0
K16214,0.2
K16216,-1.0
K16234,-0.2
K16238,0.8
K16264,-0.19999999999999996
K16267,-0.2
K16291,1.0
K16301,0.4
K16306,1.0
K16308,-0.2
K16318,0.4
K16322,0.8
K16326,-1.0
K16328,0.0
K16329,0.8
K16330,0.4
K16345,-1.0
K16348,1.0
K16509,-1.0
K16511,-1.0
K16514,0.4
K16515,0.2
K16516,0.2
K16531,-0.2
K16552,1.0
K16554,0.8
K16555,1.0
K16556,0.8
K16559,0.0
K16562,0.2
K16565,0.8
K16566,0.8
K16567,1.0
K16568,0.19999999999999996
K16593,1.0
K16639,0.0
K16651,0.2
K16669,1.0
K16692,0.8
K16693,-0.2
K16694,0.2
K16695,1.0
K16698,0.0
K16699,-1.0
K16703,1.0
K16704,-0.4
K16705,1.0
K16710,-0.2
K16783,1.0
K16784,0.19999999999999996
K16785,-1.0
K16786,-1.0
K16787,-1.0
K16789,-1.0
K16795,0.8
K16841,1.0
K16842,1.0
K16844,0.8
K16856,1.0
K16862,0.4
K16868,0.0
K16870,0.4
K16873,0.2
K16874,0.8
K16881,0.2
K16898,0.0
K16899,0.0
K16904,-1.0
K16906,-0.6
K16907,-0.8
K16919,-1.0
K16921,-1.0
K16925,-0.8
K16927,-1.0
K16937,-1.0
K16953,1.0
K16957,1.0
K16958,1.0
K16959,1.0
K17060,1.0
K17077,0.0
K17100,-0.4
K17103,0.0
K17202,1.0
K17203,1.0
K17204,1.0
K17205,0.6
K17206,0.6
K17207,0.6
K17213,1.0
K17214,1.0
K17215,1.0
K17216,-1.0
K17217,-1.0
K17218,0.2
K17228,0.2
K17230,0.4
K17237,1.0
K17238,1.0
K17239,1.0
K17240,1.0
K17241,1.0
K17242,1.0
K17243,1.0
K17244,-0.2
K17245,-0.2
K17246,-0.2
K17247,1.0
K17285,0.2
K17286,0.8
K17290,-1.0
K17315,1.0
K17316,1.0
K17317,1.0
K17321,1.0
K17322,1.0
K17323,1.0
K17324,1.0
K17325,1.0
K17363,0.6
K17462,-1.0
K17468,1.0
K17472,0.0
K17501,-0.2
K17509,1.0
K17662,1.0
K17675,1.0
K17677,-0.39999999999999997
K17680,0.4
K17686,-1.0
K17713,0.8
K17716,-0.6000000000000001
K17717,0.6
K17722,1.0
K17723,1.0
K17724,1.0
K17732,1.0
K17733,-1.0
K17734,0.4
K17735,1.0
K17736,0.8
K17737,0.6
K17768,0.2
K17804,1.0
K17810,0.2
K17828,-1.0
K17830,0.2
K17836,1.0
K17837,-0.6
K17839,0.4
K17840,-0.4
K17850,1.0
K17865,1.0
K17869,-1.0
K17879,0.0
K17880,0.6
K17884,0.0
K17900,-0.2
K17910,1.0
K17938,1.0
K17947,0.2
K17950,1.0
K17989,1.0
K18009,0.19999999999999996
K18013,1.0
K18028,0.6
K18029,0.4
K18030,1.0
K18045,0.4
K18059,0.8
K18062,0.4
K18096,1.0
K18098,1.0
K18104,-1.0
K18118,0.4
K18136,0.2
K18138,1.0
K18141,0.6000000000000001
K18148,-0.2
K18162,1.0
K18163,1.0
K18164,1.0
K18166,0.4
K18189,0.0
K18201,1.0
K18204,1.0
K18205,1.0
K18208,-0.4
K18214,-0.8
K18218,-1.0
K18220,1.0
K18221,0.2
K18225,1.0
K18232,-1.0
K18233,-1.0
K18234,1.0
K18235,0.2
K18236,-1.0
K18244,0.8
K18277,1.0
K18286,0.6
K18290,1.0
K18296,0.6
K18297,0.8
K18298,1.0
K18299,1.0
K18301,1.0
K18302,1.0
K18303,1.0
K18304,0.4
K18305,0.8
K18306,-0.2
K18307,-0.2
K18320,1.0
K18321,0.2
K18326,0.8
K18334,1.0
K18335,1.0
K18336,-0.4
K18344,1.0
K18345,1.0
K18346,-0.8
K18349,-0.6
K18350,-0.6
K18353,1.0
K18360,1.0
K18367,-1.0
K18369,0.2
K18372,0.2
K18383,1.0
K18425,1.0
K18430,0.4
K18431,0.2
K18434,0.6
K18446,0.0
K18456,0.4
K18457,1.0
K18459,1.0
K18471,1.0
K18476,1.0
K18478,1.0
K18479,1.0
K18480,1.0
K18532,-0.2
K18534,1.0
K18540,1.0
K18551,1.0
K18552,1.0
K18554,0.6
K18555,-0.8
K18567,0.6
K18572,1.0
K18576,0.4
K18581,1.0
K18588,1.0
K18608,1.0
K18622,1.0
K18637,0.6
K18649,0.8
K18654,-1.0
K18661,0.8
K18672,-1.0
K18673,-1.0
K18676,1.0
K18678,-1.0
K18682,-1.0
K18691,0.8
K18692,-1.0
K18697,0.8
K18702,0.6
K18703,1.0
K18707,1.0
K18764,1.0
K18767,1.0
K18770,-1.0
K18802,1.0
K18814,0.8
K18815,0.19999999999999996
K18816,-0.19999999999999996
K18817,-0.2
K18821,-1.0
K18828,1.0
K18829,0.6
K18830,-0.2
K18831,0.39999999999999997
K18841,-0.4
K18842,-0.2
K18852,0.8
K18855,0.0
K18879,0.2
K18881,1.0
K18889,0.0
K18890,0.0
K18893,1.0
K18896,-1.0
K18897,0.0
K18899,-0.2
K18900,1.0
K18901,1.0
K18902,1.0
K18904,1.0
K18905,1.0
K18907,1.0
K18908,0.0
K18909,-0.4
K18910,1.0
K18917,-0.4
K18918,0.4
K18922,-0.2
K18923,0.2
K18926,-1.0
K18928,-1.0
K18929,-1.0
K18930,-0.2
K18939,1.0
K18940,-1.0
K18941,-0.6
K18954,1.0
K18967,0.0
K18979,0.0
K18981,1.0
K18982,0.2
K18983,0.8
K18988,-0.2
K18991,1.0
K18996,1.0
K18997,0.8
K19002,0.4
K19005,-1.0
K19036,0.6
K19052,-1.0
K19055,0.8
K19059,-0.2
K19060,0.6
K19062,-1.0
K19064,1.0
K19068,-0.6000000000000001
K19092,1.0
K19107,1.0
K19113,1.0
K19117,-0.4
K19118,-0.4
K19119,-0.4
K19128,-0.2
K19147,0.4
K19156,0.8
K19159,0.0
K19163,0.8
K19164,0.8
K19165,1.0
K19166,0.2
K19169,0.0
K19170,-0.2
K19171,0.0
K19173,-0.4
K19174,-0.4
K19175,-0.2
K19200,-0.4
K19214,0.6
K19220,-0.4
K19221,1.0
K19223,-0.6
K19224,-1.0
K19225,-0.8
K19226,-0.2
K19228,-0.2
K19239,1.0
K19244,1.0
K19265,1.0
K19266,0.6
K19267,0.0
K19270,1.0
K19271,-1.0
K19273,-0.8
K19285,-0.8
K19286,0.4
K19294,-0.6
K19295,-1.0
K19296,-1.0
K19300,1.0
K19302,0.0
K19304,0.0
K19309,-0.6
K19311,0.2
K19333,0.8
K19337,0.0
K19338,1.0
K19340,-0.8
K19341,-0.8
K19342,-0.8
K19353,-0.2
K19354,-0.2
K19355,1.0
K19360,1.0
K19370,-0.8
K19405,-1.0
K19411,-1.0
K19419,-0.8
K19420,-1.0
K19422,-1.0
K19425,-0.4
K19427,-0.2
K19429,-0.6
K19430,-0.6
K19431,1.0
K19449,0.2
K19511,0.4
K19519,1.0
K19564,1.0
K19570,0.4
K19576,-0.2
K19577,0.0
K19586,1.0
K19587,0.19999999999999996
K19591,1.0
K19594,-0.2
K19595,-0.2
K19597,0.0
K19615,-0.2
K19620,1.0
K19658,0.8
K19665,0.2
K19670,0.2
K19686,0.4
K19687,0.4
K19689,0.0
K19690,0.8
K19691,0.8
K19692,0.8
K19694,1.0
K19700,0.8
K19701,-0.8
K19707,1.0
K19710,1.0
K19732,0.8
K19736,0.0
K19742,1.0
K19745,-0.4
K19776,1.0
K19778,0.2
K19783,0.2
K19784,0.0
K19788,0.0
K19789,0.2
K19792,1.0
K19793,1.0
K19802,-0.19999999999999996
K19804,-0.2
K19813,1.0
K19882,0.2
K19954,1.0
K19955,-0.8
K19967,0.4
K19970,1.0
K19997,-1.0
K20023,1.0
K20035,1.0
K20074,-0.6
K20076,0.8
K20082,0.6
K20108,-1.0
K20118,-1.0
K20170,-0.2
K20199,-1.0
K20201,-0.4
K20248,1.0
K20249,0.8
K20252,1.0
K20266,0.6
K20267,0.6
K20268,0.6
K20269,0.6
K20270,0.6
K20272,0.6
K20276,-0.2
K20319,0.4
K20325,1.0
K20331,1.0
K20333,0.8
K20344,0.2
K20361,-0.2
K20391,-0.2
K20420,0.2
K20429,-0.20000000000000007
K20459,-0.8
K20461,-1.0
K20469,0.0
K20478,-0.2
K20480,-1.0
K20508,1.0
K20525,1.0
K20527,0.8
K20528,0.4
K20529,0.6
K20530,0.6
K20531,0.6
K20532,0.6
K20533,0.8
K20534,0.6
K20539,0.6
K20541,1.0
K20542,1.0
K20543,1.0
K20555,0.4
K20613,0.4
K20628,0.2
K20712,1.0
K20715,0.8
K20742,0.8
K20757,0.2
K20760,0.2
K20761,0.2
K20762,0.2
K20798,-0.2
K20807,1.0
K20816,0.8
K20862,0.8
K20866,1.0
K20885,0.0
K20900,0.6
K20918,-0.2
K20920,1.0
K20922,1.0
K20927,0.6
K20938,1.0
K20940,0.6
K20941,1.0
K20942,1.0
K20950,-0.6
K20961,-0.2
K20965,0.8
K20972,1.0
K20973,1.0
K20974,1.0
K20975,1.0
K20976,0.0
K20977,-1.0
K20988,0.8
K20993,0.2
K20997,1.0
K21000,1.0
K21006,-1.0
K21007,-0.2
K21009,-1.0
K21010,-1.0
K21011,-1.0
K21012,-1.0
K21019,0.4
K21021,0.0
K21022,0.19999999999999996
K21023,0.0
K21024,0.0
K21029,1.0
K21054,1.0
K21060,1.0
K21061,1.0
K21062,1.0
K21064,-1.0
K21084,0.0
K21085,1.0
K21087,-1.0
K21088,0.0
K21089,1.0
K21101,0.4
K21116,0.2
K21134,0.6
K21136,1.0
K21137,1.0
K21138,0.0
K21140,0.2
K21142,-0.4
K21147,0.8
K21154,1.0
K21159,1.0
K21164,1.0
K21172,1.0
K21184,0.6
K21210,0.2
K21211,0.2
K21232,-0.4
K21267,0.8
K21298,0.6
K21306,0.4
K21310,0.8
K21347,0.2
K21356,-0.6
K21377,0.8
K21393,1.0
K21394,1.0
K21395,1.0
K21402,1.0
K21405,0.8
K21415,0.2
K21416,0.2
K21417,0.2
K21420,1.0
K21430,0.0
K21454,-1.0
K21463,-1.0
K21465,-1.0
K21469,0.4
K21470,1.0
K21472,0.2
K21478,0.4
K21488,-0.6
K21492,-0.2
K21495,1.0
K21498,0.4
K21512,0.2
K21527,-0.2
K21528,0.0
K21556,0.4
K21562,0.20000000000000007
K21563,1.0
K21564,1.0
K21567,-1.0
K21569,0.4
K21600,-1.0
K21603,1.0
K21621,1.0
K21622,1.0
K21636,-1.0
K21686,0.6
K21687,0.2
K21688,-1.0
K21695,0.2
K21696,1.0
K21698,1.0
K21699,0.4
K21700,0.6
K21702,1.0
K21703,1.0
K21724,1.0
K21739,1.0
K21743,-0.2
K21744,0.19999999999999996
K21747,0.8
K21757,0.8
K21786,-0.8
K21802,1.0
K21826,1.0
K21828,-1.0
K21829,-0.2
K21830,0.2
K21832,1.0
K21834,-1.0
K21866,0.2
K21883,0.8
K21885,0.4
K21900,0.0
K21903,0.0
K21906,0.6
K21908,0.0
K21909,1.0
K21910,1.0
K21911,1.0
K21919,0.8
K21929,1.0
K21948,1.0
K21959,0.8
K21961,0.8
K21962,-0.8
K21966,-0.2
K21967,-0.2
K22010,1.0
K22024,1.0
K22025,1.0
K22041,0.0
K22042,0.8
K22043,-0.4
K22044,0.0
K22051,-0.2
K22067,1.0
K22072,1.0
K22074,0.0
K22081,1.0
K22082,1.0
K22083,0.0
K22084,1.0
K22086,1.0
K22087,1.0
K22089,0.2
K22104,1.0
K22106,-1.0
K22107,1.0
K22108,0.0
K22109,1.0
K22110,0.6
K22112,-1.0
K22115,-0.2
K22124,1.0
K22129,0.8
K22130,1.0
K22131,1.0
K22132,-1.0
K22134,-0.2
K22135,-1.0
K22136,-1.0
K22186,1.0
K22187,1.0
K22210,0.6000000000000001
K22211,0.0
K22215,1.0
K22217,1.0
K22219,1.0
K22223,0.4
K22226,-0.6
K22227,-1.0
K22230,-1.0
K22270,1.0
K22278,0.0
K22293,1.0
K22294,1.0
K22296,1.0
K22298,0.6
K22299,0.4
K22300,0.0
K22303,0.6
K22306,1.0
K22310,1.0
K22315,1.0
K22316,-0.6
K22322,0.2
K22339,-0.2
K22342,1.0
K22343,1.0
K22344,1.0
K22348,0.8
K22369,0.2
K22391,-1.0
K22399,0.2
K22438,0.8
K22441,0.0
K22443,-0.2
K22450,-0.8
K22452,0.0
K22457,-0.4
K22468,1.0
K22470,-0.4
K22474,0.2
K22476,0.0
K22477,0.2
K22479,1.0
K22486,1.0
K22489,0.4
K22491,-1.0
K22504,-0.2
K22505,-0.2
K22510,-0.2
K22522,1.0
K22548,1.0
K22549,1.0
K22551,1.0
K22552,1.0
K22553,0.2
K22575,-0.2
K22585,1.0
K22589,1.0
K22597,-1.0
K22598,0.0
K22602,0.6
K22617,1.0
K22684,0.6000000000000001
K22690,0.2
K22708,-0.8
K22719,0.0
K22723,0.2
K22736,0.8
K22737,1.0
K22745,-0.4
K22842,1.0
K22843,1.0
K22844,1.0
K22879,1.0
K22881,0.6
K22894,1.0
K22895,1.0
K22899,0.8
K22907,-1.0
K22927,-1.0
K22934,1.0
K22944,0.2
K22955,0.8
K23007,1.0
K23015,1.0
K23020,0.2
K23054,0.4
K23056,1.0
K23059,-1.0
K23061,1.0
K23084,1.0
K23085,1.0
K23086,1.0
K23107,0.0
K23113,0.2
K23118,0.2
K23123,1.0
K23124,1.0
K23132,0.2
K23148,-0.2
K23163,1.0
K23164,0.2
K23186,-1.0
K23187,-1.0
K23188,-0.8
K23227,1.0
K23228,1.0
K23237,1.0
K23238,0.2
K23239,1.0
K23242,-0.2
K23243,1.0
K23244,1.0
K23245,1.0
K23246,1.0
K23247,1.0
K23248,1.0
K23253,-1.0
K23254,1.0
K23256,0.4
K23258,1.0
K23264,0.0
K23265,0.0
K23269,0.0
K23275,0.2
K23330,0.2
K23347,0.8
K23349,-0.2
K23359,0.6
K23376,0.2
K23398,0.2
K23440,0.6
K23462,1.0
K23463,1.0
K23464,0.8
K23465,1.0
K23466,1.0
K23467,0.2
K23504,0.2
K23508,0.0
K23509,1.0
K23528,0.2
K23535,0.0
K23536,0.0
K23537,0.0
K23545,0.2
K23546,0.2
K23547,0.2
K23668,1.0
K23674,1.0
K23675,-1.0
K23676,-0.2
K23683,0.2
K23684,1.0
K23734,-1.0
K23753,-0.8
K23773,-0.2
K23774,-1.0
K23775,0.0
K23776,-1.0
K23777,0.6
K23778,0.6
K23779,0.0
K23786,-1.0
K23901,0.4
K23980,1.0
K23983,0.4
K23984,-0.6
K23988,0.8
K23989,-1.0
K23997,0.0
K24003,1.0
K24012,1.0
K24018,1.0
K24028,0.6
K24034,-0.4
K24040,-0.4
K24073,0.0
K24082,1.0
K24083,0.6
K24084,0.6
K24087,-0.2
K24116,1.0
K24119,-1.0
K24120,1.0
K24129,-0.2
K24130,1.0
K24131,-1.0
K24136,-0.2
K24138,1.0
K24158,1.0
K24160,0.2
K24163,0.8
K24204,0.2
K24217,0.0
K24256,0.2
K24258,-0.8
K24268,1.0
K24269,-0.2
K24282,0.2
K24289,1.0
K24300,0.0
K24301,0.2
K24303,-0.6
K24305,0.2
K24310,0.19999999999999996
K24326,0.4
K24409,1.0
K24410,1.0
K24419,0.2
K24456,-0.4
K24459,-0.4
K24473,-0.2
K24510,1.0
K24515,0.2
K24620,0.19999999999999996
K24661,1.0
K24662,1.0
K24672,0.2
K24689,1.0
K24699,1.0
K24707,0.6
K24708,-1.0
K24717,0.2
K24819,1.0
K24821,1.0
K24835,-0.6
K24872,-1.0
K24873,-1.0
K24915,0.4
K24936,0.2
K24948,-0.6
K24966,-0.8
K24967,0.19999999999999996
K24971,-1.0
K24987,1.0
K24988,1.0
K24995,1.0
K25026,0.0
K25027,0.39999999999999997
K25028,-0.6000000000000001
K25031,-1.0
K25062,-0.4
K25063,-0.4
K25064,-0.4
K25072,-1.0
K25086,-1.0
K25087,-1.0
K25088,-0.8
K25089,0.6
K25096,1.0
K25097,1.0
K25098,1.0
K25099,1.0
K25109,-1.0
K25110,-0.2
K25111,-0.2
K25113,-0.2
K25132,1.0
K25133,1.0
K25135,0.0
K25142,-0.6
K25143,-1.0
K25144,0.0
K25147,-1.0
K25148,-1.0
K25152,-0.4
K25154,0.8
K25155,0.8
K25156,0.6
K25157,-1.0
K25158,-1.0
